"","Postcode","Region","msoa11cd","latitude","longitude","site"
"3141","EX12 2UU","South West","E02004138",50.711802,-3.071506,"GP"
"3151","EX15 1FE","South West","E02004170",50.864182,-3.392561,"GP"
"3161","EX16 6SU","South West","E02004165",50.915631,-3.477745,"GP"
"3171","EX17 1ER","South West","E02004174",50.791345,-3.643825,"GP"
"3181","EX20 1AY","South West","E02004230",50.738802,-3.997594,"GP"
"3191","EX22 6GH","South West","E02004227",50.818838,-4.350184,"GP"
"3201","EX31 2AP","South West","E02004183",51.075721,-4.058983,"GP"
"3211","EX4 1HJ","South West","E02004158",50.71448,-3.54518,"GP"
"3221","EX4 7BW","South West","E02004150",50.732832,-3.515926,"GP"
"3231","EX6 8DF","South West","E02004202",50.679141,-3.493644,"GP"
"3241","EX7 9QH","South West","E02004206",50.579824,-3.473818,"GP"
"3251","EX8 2JF","South West","E02004148",50.621147,-3.401499,"GP"
"3261","FY1 3JW","North West","E02002640",53.821239,-3.04306,"GP"
"3271","FY2 0JG","North West","E02002636",53.85,-3.034,"GP"
"3281","FY3 9ES","North West","E02002643",53.812873,-3.034639,"GP"
"3291","FY4 1TJ","North West","E02002651",53.781406,-3.047384,"GP"
"3301","FY5 3SZ","North West","E02005329",53.872314,-3.011207,"GP"
"3311","FY6 0FA","North West","E02005322",53.928211,-2.976492,"GP"
"3321","FY6 7PU","North West","E02005331",53.850956,-2.989757,"GP"
"3331","FY7 8GU","North West","E02005323",53.912631,-3.033812,"GP"
"3341","FY8 5DZ","North West","E02005211",53.739559,-2.95037,"GP"
"3351","GL1 3PX","South West","E02004637",51.865969,-2.225797,"GP"
"3361","GL1 5JQ","South West","E02004644",51.85261,-2.242194,"GP"
"3371","GL13 9FB","South West","E02004662",51.689109,-2.498673,"GP"
"3381","GL14 2AN","South West","E02004629",51.824477,-2.497236,"GP"
"3391","GL20 5GJ","South West","E02004667",51.992204,-2.152508,"GP"
"3401","GL3 2JH","South West","E02004672",51.882487,-2.171559,"GP"
"3411","GL5 3BE","South West","E02004656",51.745725,-2.219374,"GP"
"3421","GL5 4BH","South West","E02004656",51.747306,-2.217194,"GP"
"3431","GL53 7PX","South West","E02004608",51.892381,-2.069413,"GP"
"3441","GL56 0DS","South West","E02004616",51.983554,-1.705957,"GP"
"3451","GL7 1UY","South West","E02004621",51.712383,-1.975463,"GP"
"3461","GU11 1NX","South East","E02004809",51.250525,-0.768361,"GP"
"3471","GU14 0NA","South East","E02004806",51.291337,-0.787735,"GP"
"3481","GU16 6PT","South East","E02006426",51.302632,-0.720317,"GP"
"3491","GU21 6GD","South East","E02006463",51.319839,-0.560588,"GP"
"3501","GU29 9AW","South East","E02006564",50.992967,-0.735178,"GP"
"3511","GU3 1LP","South East","E02006360",51.219,-0.58,"GP"
"3521","GU31 4EA","South East","E02004707",51.003864,-0.932322,"GP"
"3531","GU35 0BP","South East","E02004702",51.109128,-0.860589,"GP"
"3541","GU46 6FE","South East","E02004752",51.33838,-0.847982,"GP"
"3551","GU51 4BY","South East","E02004755",51.279892,-0.844097,"GP"
"3561","GU9 9QS","South East","E02006441",51.220758,-0.78446,"GP"
"3571","HA0 4UZ","London","E02000111",51.54972,-0.306756,"GP"
"3581","HA1 1SE","London","E02000452",51.587154,-0.337497,"GP"
"3591","HA3 7LT","London","E02000440",51.601121,-0.320598,"GP"
"3601","HA4 7QL","London","E02000500",51.578942,-0.428764,"GP"
"3611","HA5 3EE","London","E02000448",51.59508,-0.382239,"GP"
"3621","HA5 4EA","London","E02000438",51.608475,-0.362526,"GP"
"3631","HA7 1JP","London","E02000442",51.596941,-0.294504,"GP"
"3641","HA8 0AP","London","E02000047",51.60367,-0.270714,"GP"
"3651","HA8 0NR","London","E02000047",51.603298,-0.261963,"GP"
"3661","HA8 9GJ","London","E02000041",51.615294,-0.274851,"GP"
"3671","HD1 3LG","North East and Yorkshire","E02002313",53.64023,-1.793868,"GP"
"3681","HD8 0SJ","North East and Yorkshire","E02002321",53.60844,-1.701133,"GP"
"3691","HD9 3TS","North East and Yorkshire","E02002328",53.578795,-1.784395,"GP"
"3701","HG1 5AR","North East and Yorkshire","E02005775",53.996354,-1.529793,"GP"
"3711","HG2 7SA","North East and Yorkshire","E02005777",53.991495,-1.517051,"GP"
"3721","HG4 1UG","North East and Yorkshire","E02005763",54.124433,-1.504414,"GP"
"3731","HG5 0AD","North East and Yorkshire","E02005769",54.006822,-1.462907,"GP"
"3741","HP11 1BG","South East","E02003710",51.62744,-0.750193,"GP"
"3751","HP12 4HJ","South East","E02003707",51.631587,-0.795014,"GP"
"3761","HP2 7DX","East of England","E02004868",51.768,-0.437,"GP"
"3771","HP21 9PP","South East","E02003670",51.801482,-0.801121,"GP"
"3781","HP27 9AX","South East","E02003696",51.723759,-0.837824,"GP"
"3791","HP5 3EZ","South East","E02003678",51.713397,-0.60826,"GP"
"3801","HP6 5AY","South East","E02003681",51.675035,-0.604186,"GP"
"3811","HR2 6HE","Midlands","E02002919",52.037424,-2.711188,"GP"
"3821","HR4 0JF","Midlands","E02002917",52.05882,-2.740684,"GP"
"3831","HR5 3EA","Midlands","E02002910",52.199361,-3.022556,"GP"
"3841","HR8 2AE","Midlands","E02002923",52.038434,-2.425475,"GP"
"3851","HR9 5AH","Midlands","E02002926",51.91091,-2.584324,"GP"
"3861","HU12 8JE","North East and Yorkshire","E02002712",53.742783,-0.200254,"GP"
"3871","HU15 1AY","North East and Yorkshire","E02002715",53.728974,-0.567636,"GP"
"3881","HU16 5QJ","North East and Yorkshire","E02002708",53.784197,-0.413744,"GP"
"3891","HU17 0HB","North East and Yorkshire","E02002700",53.844342,-0.418494,"GP"
"3901","HU3 6HU","North East and Yorkshire","E02002681",53.74573,-0.368016,"GP"
"3911","HU7 3JQ","North East and Yorkshire","E02002652",53.801612,-0.353228,"GP"
"3921","HU7 4EE","North East and Yorkshire","E02002653",53.787,-0.322,"GP"
"3931","HU9 2LJ","North East and Yorkshire","E02002677",53.755106,-0.308391,"GP"
"3941","HU9 4AL","North East and Yorkshire","E02002661",53.77187,-0.267338,"GP"
"3951","HX1 4JG","North East and Yorkshire","E02002253",53.721018,-1.892884,"GP"
"3961","HX3 5TE","North East and Yorkshire","E02002248",53.741806,-1.88234,"GP"
"3971","HX3 7JE","North East and Yorkshire","E02002246",53.741333,-1.831202,"GP"
"3981","HX5 9BA","North East and Yorkshire","E02002268",53.686375,-1.835207,"GP"
"3991","IG1 1DD","London","E02000780",51.558069,0.072373,"GP"
"4001","IG11 8DQ","London","E02000016",51.537895,0.081233,"GP"
"4011","IG6 2HG","London","E02000756",51.59462,0.083782,"GP"
"4021","IG8 0BG","London","E02000751",51.608148,0.023498,"GP"
"4031","IG9 6HP","East of England","E02004541",51.620494,0.046829,"GP"
"4041","IP1 2EU","East of England","E02006254",52.058974,1.144259,"GP"
"4051","IP1 3QW","East of England","E02006249",52.064,1.149,"GP"
"4061","IP11 9GA","East of England","E02006299",51.971857,1.350326,"GP"
"4071","IP12 4FD","East of England","E02006294",52.090226,1.308249,"GP"
"4081","IP14 6QU","East of England","E02006267",52.221807,1.180605,"GP"
"4091","IP15 5BR","East of England","E02006290",52.155508,1.598496,"GP"
"4101","IP16 4JX","East of England","E02006290",52.206514,1.584066,"GP"
"4111","IP17 1DY","East of England","E02006289",52.218241,1.491892,"GP"
"4121","IP18 6GY","East of England","E02006315",52.336277,1.66647,"GP"
"4131","IP24 1JD","East of England","E02005517",52.420623,0.74977,"GP"
"4141","IP28 7HG","East of England","E02006241",52.342642,0.513973,"GP"
"4151","IP3 9QJ","East of England","E02006258",52.030439,1.19931,"GP"
"4161","IP30 9QU","East of England","E02006266",52.223517,0.892783,"GP"
"4171","IP33 1AE","East of England","E02006281",52.248369,0.717713,"GP"
"4181","IP4 5PB","East of England","E02006253",52.06,1.196,"GP"
"4191","IP6 8EZ","East of England","E02006271",52.146,1.054,"GP"
"4201","IP7 5DN","East of England","E02006230",52.043064,0.952857,"GP"
"4211","IP8 3SL","East of England","E02006231",52.042413,1.108934,"GP"
"4221","KT1 2EE","London","E02000606",51.403192,-0.303116,"GP"
"4231","KT1 4DY","London","E02000805",51.4156,-0.313083,"GP"
"4241","KT12 1GH","South East","E02006323",51.385115,-0.420106,"GP"
"4251","KT16 9DR","South East","E02006398",51.389573,-0.505567,"GP"
"4261","KT17 1TF","South East","E02006837",51.352249,-0.252393,"GP"
"4271","KT17 3DS","South East","E02006837",51.342565,-0.244678,"GP"
"4281","KT3 6DN","London","E02000604",51.397233,-0.25206,"GP"
"4291","KT6 6EZ","London","E02000610",51.391072,-0.300114,"GP"
"4301","KT7 0EB","South East","E02006321",51.386419,-0.335024,"GP"
"4311","KT9 1BT","London","E02000615",51.369,-0.301,"GP"
"4321","L10 2LG","North West","E02001455",53.48502,-2.94458,"GP"
"4331","L12 8TQ","North West","E02001367",53.431301,-2.895886,"GP"
"4341","L18 1HG","North West","E02001388",53.387647,-2.924724,"GP"
"4351","L21 3TA","North West","E02001462",53.465931,-3.006971,"GP"
"4361","L24 2SF","North West","E02001405",53.340894,-2.838793,"GP"
"4371","L25 1RY","North West","E02001386",53.399229,-2.876517,"GP"
"4381","L33 6YJ","North West","E02001327",53.488393,-2.874632,"GP"
"4391","L35 3SX","North West","E02001339",53.416,-2.801,"GP"
"4401","L36 3TN","North West","E02001334",53.422801,-2.85625,"GP"
"4411","L39 1PX","North West","E02005310",53.570158,-2.886195,"GP"
"4421","L4 4PP","North West","E02001368",53.431542,-2.977648,"GP"
"4431","L40 4LA","North West","E02005307",53.602356,-2.840112,"GP"
"4441","L5 8SN","North West","E02001368",53.420275,-2.984524,"GP"
"4451","L6 0AY","North West","E02001365",53.429895,-2.945343,"GP"
"4461","L6 2EH","North West","E02001369",53.415791,-2.964605,"GP"
"4471","L6 7UN","North West","E02001366",53.421981,-2.935582,"GP"
"4481","L7 6HD","North West","E02001381",53.398797,-2.943016,"GP"
"4491","L7 8SJ","North West","E02001376",53.407972,-2.954214,"GP"
"4501","L8 0SY","North West","E02001385",53.391448,-2.95165,"GP"
"4511","LA1 4ZP","North West","E02005239",54.00827,-2.788928,"GP"
"4521","LA11 6PH","North West","E02004027",54.19919,-2.947032,"GP"
"4531","LA12 7BT","North West","E02004026",54.198888,-3.097833,"GP"
"4541","LA14 2LB","North West","E02003984",54.109942,-3.224778,"GP"
"4551","LA18 4BY","North West","E02004007",54.208939,-3.268006,"GP"
"4561","LA4 4TB","North West","E02005230",54.061,-2.867,"GP"
"4571","LA5 9JU","North West","E02005221",54.12948,-2.769484,"GP"
"4581","LA6 2HQ","North West","E02004023",54.200599,-2.60226,"GP"
"4591","LA9 4JE","North West","E02004018",54.323437,-2.748562,"GP"
"4601","LE10 1BZ","Midlands","E02005386",52.54037,-1.369635,"GP"
"4611","LE11 2TX","Midlands","E02005353",52.769047,-1.204055,"GP"
"4621","LE13 1NX","Midlands","E02005395",52.765348,-0.883388,"GP"
"4631","LE15 9EG","Midlands","E02002867",52.595009,-0.723568,"GP"
"4641","LE16 9BX","Midlands","E02005374",52.477083,-0.924843,"GP"
"4651","LE2 0GU","Midlands","E02002848",52.632387,-1.113365,"GP"
"4661","LE2 0TA","Midlands","E02002844",52.63108,-1.119077,"GP"
"4671","LE2 4AL","Midlands","E02005412",52.603,-1.098,"GP"
"4681","LE2 9DB","Midlands","E02002861",52.590367,-1.143186,"GP"
"4691","LE3 0LP","Midlands","E02002849",52.631332,-1.153525,"GP"
"4701","LE3 1BL","Midlands","E02002855",52.62,-1.161,"GP"
"4711","LE3 3RU","Midlands","E02005336",52.618759,-1.20086,"GP"
"4721","LE3 5RR","Midlands","E02002842",52.636706,-1.152153,"GP"
"4731","LE4 6BY","Midlands","E02002836",52.645,-1.116,"GP"
"4741","LE5 0PR","Midlands","E02002837",52.645117,-1.089708,"GP"
"4751","LE8 0LG","Midlands","E02005369",52.53594,-0.9973,"GP"
"4761","LE9 7RT","Midlands","E02005382",52.578,-1.322,"GP"
"4771","LN11 0EU","Midlands","E02005426",53.37101,-0.008582,"GP"
"4781","LN12 1DP","Midlands","E02005428",53.338675,0.257753,"GP"
"4791","LN2 3JH","Midlands","E02005499",53.306565,-0.484844,"GP"
"4801","LN3 5SU","Midlands","E02005502",53.204714,-0.314363,"GP"
"4811","LN5 7LB","Midlands","E02005447",53.223719,-0.539059,"GP"
"4821","LN5 9NX","Midlands","E02005456",53.165934,-0.535487,"GP"
"4831","LN6 8NH","Midlands","E02006867",53.183,-0.587,"GP"
"4841","LS10 3NB","North East and Yorkshire","E02002428",53.749978,-1.534988,"GP"
"4851","LS11 8PN","North East and Yorkshire","E02002419",53.772396,-1.569152,"GP"
"4861","LS12 1HU","North East and Yorkshire","E02002400",53.791704,-1.575149,"GP"
"4871","LS13 2BL","North East and Yorkshire","E02002388",53.807846,-1.623001,"GP"
"4881","LS14 6NX","North East and Yorkshire","E02002364",53.820539,-1.459168,"GP"
"4891","LS16 6FR","North East and Yorkshire","E02002348",53.846632,-1.603988,"GP"
"4901","LS17 5DT","North East and Yorkshire","E02002347",53.847023,-1.551683,"GP"
"4911","LS19 7PS","North East and Yorkshire","E02002339",53.865295,-1.684131,"GP"
"4921","LS2 9AE","North East and Yorkshire","E02002384",53.807747,-1.549838,"GP"
"4931","LS21 1BQ","North East and Yorkshire","E02002333",53.906771,-1.693515,"GP"
"4941","LS22 6JS","North East and Yorkshire","E02002331",53.931,-1.378896,"GP"
"4951","LS24 8HD","North East and Yorkshire","E02005809",53.885483,-1.25824,"GP"
"4961","LS25 7JN","North East and Yorkshire","E02002417",53.771333,-1.367857,"GP"
"4971","LS27 7PX","North East and Yorkshire","E02002422",53.759345,-1.591992,"GP"
"4981","LS28 7QR","North East and Yorkshire","E02002395",53.799852,-1.687417,"GP"
"4991","LS29 8TH","North East and Yorkshire","E02002184",53.923557,-1.816048,"GP"
"5001","LS6 2RX","North East and Yorkshire","E02002384",53.814101,-1.547264,"GP"
"5011","LS6 2SF","North East and Yorkshire","E02002384",53.812628,-1.547568,"GP"
"5021","LS8 3BZ","North East and Yorkshire","E02002369",53.820003,-1.493931,"GP"
"5031","LS9 9EF","North East and Yorkshire","E02002399",53.80026,-1.497873,"GP"
"5041","LS9 9JD","North East and Yorkshire","E02002404",53.793168,-1.514944,"GP"
"5051","LU4 9ND","East of England","E02003262",51.901013,-0.470985,"GP"
"5061","LU5 5EZ","East of England","E02003644",51.905796,-0.518867,"GP"
"5071","LU6 3SU","East of England","E02003647",51.88567,-0.51931,"GP"
"5081","LU7 1AR","East of England","E02003639",51.919121,-0.664638,"GP"
"5091","M11 3TQ","North West","E02001059",53.479661,-2.200621,"GP"
"5101","M12 4QE","North West","E02001071",53.451,-2.193,"GP"
"5111","M13 9UJ","North West","E02001062",53.471,-2.225,"GP"
"5121","M14 6HD","North West","E02001076",53.444884,-2.216446,"GP"
"5131","M22 1QW","North West","E02001097",53.37391,-2.273337,"GP"
"5141","M24 4EL","North West","E02001155",53.548241,-2.201051,"GP"
"5151","M25 1BT","North West","E02001042",53.533827,-2.28357,"GP"
"5161","M27 8HP","North West","E02001161",53.518792,-2.331475,"GP"
"5171","M28 0BB","North West","E02001157",53.527112,-2.418655,"GP"
"5181","M30 0DD","North West","E02001182",53.482432,-2.338786,"GP"
"5191","M31 4FY","North West","E02001275",53.417203,-2.425413,"GP"
"5201","M32 0DF","North West","E02001269",53.450886,-2.307365,"GP"
"5211","M33 4BP","North West","E02001278",53.415061,-2.336699,"GP"
"5221","M34 3JY","North West","E02001249",53.456726,-2.11669,"GP"
"5231","M35 0AD","North West","E02001129",53.509838,-2.156749,"GP"
"5241","M40 2JF","North West","E02001055",53.50095,-2.181199,"GP"
"5251","M41 7WJ","North West","E02001263",53.459482,-2.366782,"GP"
"5261","M44 6BR","North West","E02001186",53.444092,-2.420939,"GP"
"5271","M5 4HU","North West","E02001180",53.482375,-2.284658,"GP"
"5281","M8 0AE","North West","E02006913",53.500466,-2.229814,"GP"
"5291","M9 8LX","North West","E02001046",53.526868,-2.22495,"GP"
"5301","ME1 2EL","South East","E02003330",51.379356,0.507456,"GP"
"5311","ME10 4NN","South East","E02005127",51.338352,0.734997,"GP"
"5321","ME12 1UP","South East","E02005115",51.436135,0.766683,"GP"
"5331","ME13 8QR","South East","E02005129",51.314612,0.889003,"GP"
"5341","ME15 9QJ","South East","E02005079",51.252222,0.527977,"GP"
"5351","ME16 8AX","South East","E02005073",51.273704,0.506766,"GP"
"5361","ME16 9AN","South East","E02005075",51.267612,0.484637,"GP"
"5371","ME17 1AP","South East","E02005078",51.243876,0.68193,"GP"
"5381","ME19 5PU","South East","E02005151",51.301261,0.424419,"GP"
"5391","ME2 1NP","South East","E02003341",51.349009,0.447663,"GP"
"5401","ME2 4DG","South East","E02003319",51.398,0.498,"GP"
"5411","ME2 4LP","South East","E02003317",51.409016,0.507109,"GP"
"5421","ME7 2BU","South East","E02003326",51.378426,0.566629,"GP"
"5431","ME8 9PR","South East","E02003349",51.348324,0.595579,"GP"
"5441","MK13 8RN","East of England","E02003471",52.042007,-0.775059,"GP"
"5451","MK14 6GL","East of England","E02003460",52.068928,-0.778322,"GP"
"5461","MK16 8QT","East of England","E02003462",52.086464,-0.725298,"GP"
"5471","MK17 8QP","East of England","E02003482",52.012622,-0.64982,"GP"
"5481","MK18 1RP","South East","E02003653",52.00087,-0.984533,"GP"
"5491","MK18 3DW","South East","E02003656",51.94489,-0.882748,"GP"
"5501","MK2 3HN","East of England","E02003490",51.979277,-0.725808,"GP"
"5511","MK4 4EN","East of England","E02003483",52.006312,-0.795729,"GP"
"5521","MK42 9GP","East of England","E02003629",52.114877,-0.448519,"GP"
"5531","MK8 1BP","East of England","E02003477",52.035,-0.811,"GP"
"5541","N1 0DG","London","E02000573",51.534683,-0.10776,"GP"
"5551","N11 2PF","London","E02000400",51.607,-0.126,"GP"
"5561","N12 9SS","London","E02000042",51.617049,-0.175,"GP"
"5571","N16 9NF","London","E02000356",51.552,-0.086,"GP"
"5581","N17 6AA","London","E02000409",51.597762,-0.082051,"GP"
"5591","N19 3YU","London","E02000554",51.571443,-0.125008,"GP"
"5601","N20 0DH","London","E02000034",51.625116,-0.158929,"GP"
"5611","N21 2SA","London","E02000297",51.633204,-0.093836,"GP"
"5621","N21 3LE","London","E02000298",51.627259,-0.100428,"GP"
"5631","N4 2NU","London","E02000346",51.568531,-0.09367,"GP"
"5641","N7 9EW","London","E02000568",51.548249,-0.125442,"GP"
"5651","N9 0TW","London","E02000306",51.623886,-0.060218,"GP"
"5661","NE10 0DJ","North East and Yorkshire","E02001684",54.957158,-1.581767,"GP"
"5671","NE10 9LT","North East and Yorkshire","E02001693",54.951414,-1.570741,"GP"
"5681","NE12 8LT","North East and Yorkshire","E02001756",55.011621,-1.586486,"GP"
"5691","NE20 9SD","North East and Yorkshire","E02005725",55.051803,-1.749688,"GP"
"5701","NE21 5EZ","North East and Yorkshire","E02001685",54.955721,-1.715947,"GP"
"5711","NE23 1XZ","North East and Yorkshire","E02005716",55.095598,-1.584477,"GP"
"5721","NE23 6US","North East and Yorkshire","E02005715",55.084672,-1.587081,"GP"
"5731","NE24 1HD","North East and Yorkshire","E02005710",55.12875,-1.514172,"GP"
"5741","NE27 0HJ","North East and Yorkshire","E02001744",55.038119,-1.506726,"GP"
"5751","NE28 6BB","North East and Yorkshire","E02001766",54.996309,-1.529245,"GP"
"5761","NE29 6DW","North East and Yorkshire","E02001764",54.995162,-1.465222,"GP"
"5771","NE3 5HP","North East and Yorkshire","E02001709",55.035178,-1.612044,"GP"
"5781","NE31 1NU","North East and Yorkshire","E02001777",54.973822,-1.52187,"GP"
"5791","NE33 2LS","North East and Yorkshire","E02001768",54.998847,-1.427718,"GP"
"5801","NE34 8PS","North East and Yorkshire","E02001780",54.971291,-1.415301,"GP"
"5811","NE38 7QZ","North East and Yorkshire","E02001809",54.898031,-1.529145,"GP"
"5821","NE46 1QJ","North East and Yorkshire","E02005730",54.970372,-2.095702,"GP"
"5831","NE6 1SG","North East and Yorkshire","E02001725",54.977535,-1.583446,"GP"
